
 হারিয়ে গিয়েছি, অর্নব,, চাইনা ভাবিস/Arnob & Friends, অর্নব, সাহানা বাজপেয়ী, অর্নব,,,"হারিয়ে গিয়েছি, এইতো জরুরি খবর
অবাক দুই চোখে, ছায়া কাঁপে ভয় অভিমানে
হারিয়ে যাওয়ার নিয়ম নেই এখানে
হারাবো বলে, পা টিপে এগুতে গেলে
গোটা শহর বাতি জ্বেলে সতর্ক
পায়ে পায়ে হারাবার জায়গা খুজে মরি
গোটা শহর বাতি জ্বেলে সতর্ক
পায়ে পায়ে হারাবার জায়গা খুজে মরিকোথাও নেই ঝুমঝুম অন্ধকার
তক্ষক ডাকা নিশুতিতে
রূপকথা শুনে শিউরে উঠে না গা
স্বপ্নে আমার শরীরে কেউ ছড়ায় না শিউলি ফুল
আলোর আকাশ নুয়ে এসে ছোঁয় না কপাল (২) হারিয়ে যাইনি তবু এটাই জরুরি খবর
আকাঙ্ক্ষা আর হতাশায় হারিয়ে যাওয়ার কোনো মানে নেই (২)
নিবিড় ঘরে আধোআলো বিশ্বাসে
বুকের গভীরে কার যেনও ডাক আসে (২)
যদি কোনোদিন ঝরেঝরে যায় অন্ধকার
ভালোবাসা ধুয়ে দেয় গোটা মুখ আমার
দুচোখে স্বপ্ন ভরে দিয়ে যায় কেউ
যদি কোনোদিন অটুট বিশ্বাসে
যদি কোনোদিন যদি কোনোদিন যদি কোনোদিন যদি কোনোদিন"
 হারিয়ে যাও, সুফি ম্যাভেরিক, আর্বোভাইরাস, মন্তব্য নিষ্প্রয়োজন,, আসিফ আজগর রঞ্জন,,,,"অনেকটা পথ হেঁটেছি একসাথে
কতগুলো ভোর দেখেছি পাশাপাশি
তার পর সব কিছু ফেলে দূরে সরে গিয়েছি
একটু একটু করেহারিয়ে যাও তুমি
দূরে আরও দূরেতারপর চিরচেনা নিজেদের
চিনতে পারিনা কোনো ভাবেই
আমরা ভাবি সব আসবে ফিরে
পুরনো অনুভূতি পুরনো মানুষেহারিয়ে যাও তুমি
দূরে আরও দূরেহয়ত কারো দোষ নেই
হয়ত কিছু করার নেই
অবসাদ জয় করেছে ভালবাসা "
 হারিয়ে ঠিকানা খোঁজে ঘর," লোপামুদ্রা মিত্র, রাজা হাসান",,,, শ্রীজাত,,, বুনো হাঁস,"আমি আইলাম রে কোন ঠাঁই,
ও সাঁই আইলাম রে কোন ঠাঁই?
দেহি বাতাস বলে চোখের জলে,
গোসল করি আয়।
আমি ক্যামনে ফিরা যাই,
ও বলে ক্যামনে ফিরা যাই?
যদি জীবন গাঙে
জোয়ার ভাঙে বুকের দরিয়ায়?শীতল পাটির নিচে থাকে ভিজে মাটির মন,
ফিরতে গেলে পিছু ডাকে কোন সে আপনজন?
নদীর বাঁকে জেগে থাকে চর,
হারিয়ে ঠিকানা খোঁজে ঘর।আমি আইলাম রে কোন ঠাঁই,
ও সাঁই আইলাম রে কোন ঠাঁই?
দেহি বাতাস বলে চোখের জলে,
গোসল করি আয়।
শীতল পাটির নিচে থাকে ভিজে মাটির মন,
ফিরতে গেলে পিছু ডাকে কোন সে আপনজন?
নদীর বাঁকে জেগে থাকে চর,
হারিয়ে ঠিকানা খোঁজে ঘর।অকুল পাথার ভাইঙ্গা শ্যাষে,
পাইলাম সাকীন আপন দ্যাশের;
ফিরন ঘাটে বাইন্ধা আইলাম নাও।এক পা রাখি বাসার টানে,
আর পা চলে পিছন পানে;
কি করি সাঁই তুমি কইয়া যাও।সব পথ ফুড়োয় না সব ঢেউ কুড়োয় না,
সব জল জুড়োয় না জ্বর।
ইচ্ছেরা তার তো ফিরতেও না পারতো,
স্বপ্নেরা স্বার্থপর।হারিয়ে ঠিকানা খোঁজে ঘর"
 হাসিমুখ, তুহীন, শিরোনামহীন, জাহাজী , জিয়া, জিয়া,,,,"প্রতিটি রাস্তায়, প্রতিটি জানালায়
হাসিমুখ, হাসিমুখে আনন্দধারা।
তুমি চেয়ে আছ তাই, আমি পথে হেঁটে যাই,
হেঁটে হেঁটে বহুদুর বহুদুর যেতে চাই।   রোদ উঠে গেছে তোমাদের নগরীতে
আলো এসে থেমে গেছে তোমাদের জানালায়,
আনন্দ হাসিমুখ, চেনা চেনা সবখানে
এরই মাঝে চল মোরা হারিয়ে যাই।
তুমি চেয়ে আছ তাই, আমি পথে হেঁটে যাই,
হেঁটে হেঁটে বহুদুর বহুদুর যেতে চাই।    হারিয়ে যেতে চাই, তোমাদের রাস্তায়,
হারিয়ে যেতে চাই, তোমাদের রাস্তায়,
অনেক আজানা ভীড়ে স্বচ্ছ নিরবতায়,
রোদ উঠে, গেছে চেনা এই নগরীতে নাগরিক
জানালা
হাসিমুখে একাকার।
আনন্দ উৎসব চেনাচেনা সবখানে,
এরই মাঝে আমাদের ছুটে যাওয়া দরকার
তুমি চেয়ে আছ তাই, আমি পথে হেঁটে যাই,
হেঁটে হেঁটে বহুদুর বহুদুর যেতে চাই।"
 হাছন রাজায় কয়,,,,,,,,,"হাছন রাজায় কয়, আমি কিছু নয়রে, আমি কিছু নয়
অন্তরে বাহিরে দেখি, কেবল দয়াময়প্রেমেরি বাজারে হাছন রাজা হইয়াছে লয়।
তুমি বিনে হাছন রাজায় কিছু না দেখয়প্রেম জ্বালায় জ্বইলা মইলাম আর নাহি সয়
যেদিকে ফিরিয়া চাই, বন্ধু দয়াময়তুমি আমি, আমি তুমি ছাড়িয়াছি ভয়।।
উন্মাদ হইয়া হাছন, নাচিয়া বেড়ায়হাছন রাজায় কয়, আমি কিছু নয়রে, আমি কিছু নয়
অন্তরে বাহিরে দেখি, কেবল দয়াময়"
 হাওয়ার নামে, আফতাবুজ্জামান ত্রিদীব, মেকানিক্স, অপরাজেয়,, Doyeedt Annahaal Pallab,,,,"আলো দেখে কেমন আঁকড়ে ধরি,
তুমিতো সেই জলের ঈশ্বরী,
ডাকতে পাবো হাওয়ার নাম ধরে,
উড়তে থাকা পাতা, সংগোপনে যখন
তোমার হাওয়ার জল,
উড়নচন্ডী একলা পাতার দল,
নিয়ন এবং আলোর অশ্রুপাত,
সহজ জলে ভিজতে থাকা একা,
হাওয়ার নামে তোমার সাথে দেখা,
ঘাসের সাথে কাঁদছে অন্ধরাত,
আমার জন্যে একলা থাকাই শ্রেয়,
তুমি বললে শুনছো হাওয়ার ডাক,
হাওয়া মানে তোমারই নামে নিরব,
ডুবতে থাকা শুন্যে চোখ রাখি,
নিয়ন এবং পাতার পথে আসবে,
আসতে পারো, একলা থাকি……"
 হে নামাজী আমার ঘরে নামাজ পড় আজ,,,,,,,,,"হে নামাজী আমার ঘরে নামাজ পড় আজ
দিলাম তোমার চরণ তলে হৃদয় জায়নামাজ
আমি গোনাহগার বে-খবর
নামাজ পড়ার নাই অবসর
তব, চরণ-ছোওয়ার এই পাপীরে কর সরফরাজ।।হে নামাজী আমার ঘরে নামাজ পড় আজ।।
তোমার অজুর পানি মোছ আমার পিরহান দিয়ে
আমার এই ঘর হউক মসজিদ তোমার পরশ নিয়ে ;
যে শয়তান ফন্দিতে ভাই
খোদার ডাকার সময় না পাই
সেই শয়তান থাক দূরে (শুনে ) তকবীরের আওয়াজ।।"
 হেরা হতে হেলে দুলে,,,,,,,,,"হেরা হ’তে হেলে দুলে
নুরানী তনু ও কে আসে, হায়!
সারা দুনিয়ার হেরেমের পর্দা
খুলে খুলে যায়-
সে যে আমার কামলীওয়ালা
কামলিওয়ালা।।তার ভাবে বিভোল রাংগা পায়ের তলে
পর্বত জংগল টলমল টলে,
খোরমা খেজুর বাদাম জাফরানী ফুল
ঝ’রে ঝ’রে যায়।।
সে যে আমার কামলিওয়ালা
কামলিওয়ালা।।আসমানে মেঘ চলে ছায়া দিতে,
পাহাড়ের অঁসু গলে ঝর্ণার পানিতে,
বিজলী চায় মালা হ’তে
পূর্ণিমা চাঁদ তাঁর মুকুট হ’তে চায়।
সে যে আমার কামলীওয়ালা
কামলিওয়ালা।।"
 হে বন্ধু বঙ্গবন্ধু, কুমার বিশ্বজিৎ,,, কিশোর দাস, গাজী মাজহারুল আনোয়ার,,,,"হে বন্ধু বঙ্গবন্ধু,
তোমার কালো ফ্রেমের চশমাটা আমায় দাও
আমি চোখে দিয়ে দেখবো,
কেমন করে দেশটাকে এতো ভালোবাসোযতোবার চাই কাছে পেতে,ততোবারই তুমি আসো
তুমি কবিতার মতোই আসো,তুমি গানের মতোই আসো
হে বন্ধু বঙ্গবন্ধু…তুমি আসলেই দেখি অন্ধ রাতে হয় যে সূর্যোদয়
তুমি আসলেই দেখি প্রতি হৃদয়ে মুক্তিযুদ্ধ হয়
তুমি আসলেই দেখি বিরান বাগানে ফুল হয়ে তুমি হাসো
কেমন করে দেশটাকে এতো ভালোবাসো
যতোবার চাই কাছে পেতে,ততোবারই তুমি আসো
তুমি কবিতার মতোই আসো,তুমি গানের মতোই আসো
হে বন্ধু বঙ্গবন্ধু…তুমি আসলেই দেখি হরিদাসির কপালে সিঁদুর লাগে
তুমি আসলেই দেখি আমেনা সখিনা মুগ্ধ অনুরাগে
তুমি আসলেই দেখি মহা হুংকারে…
(আর যদি একটা গুলি চলে, আর যদি আমার লোকদের হত্যা করা হয়, তোমাদের কাছে আমার অনুরোধ রইল,- প্রত্যেক ঘরে ঘরে দুর্গ গড়ে তোল।)
তুমি আসলেই দেখি মহা হুংকারে দেশের শত্রুনাশক
কেমন করে দেশটাকে এতো ভালোবাসো
যতোবার চাই কাছে পেতে,ততোবারই তুমি আসো
তুমি কবিতার মতোই আসো,তুমি বিজয়ের বেশেই আসো
হে বন্ধু বঙ্গবন্ধু…
তোমার কালো ফ্রেমের চশমাটা আমায় দাও…"
 হিজিবিজি, জুন ব্যানার্জী,,, আরফিন রুমী, মারজুক রাসেল,,, ছায়া-ছবি,"আকাশে উড়ে পাখিটা,
পাখিটা উড়ে আকাশে।
পাখিটা উড়ে আকাশে,
আকাশে উড়ে পাখিটা।কোনও দিনও একা বা দোকা
পাখিটারে যায় না দেখা,
শুধু তার গান আসে ভেসে
বাতাসে… বাতাসে…রোদের নিচে মেঘ উড়ে
মাটির উপর পড়ে ছায়া,
ছায়ার ভেতর একটা ছবি
কেমন যেন মায়া,
মায়া… মায়া…রোদের নিচে মেঘ উড়ে
মাটির উপর পড়ে ছায়া,
ছায়ার ভেতর একটা ছবি
কেমন যেন মায়া,
শুধু তার গান আসে ভেসে
বাতাসে…বাতাসে…দূরে খুঁজি,কাছে খুঁজি
ওই সে বুঝি
এই সে বুঝি ।
কিন্তু সে কই ?
আরো একা হই,
ভাল্লাগেনা হিজিবিজি।দূরে খুঁজি,কাছে খুঁজি
ওই সে বুঝি
এই সে বুঝি ।
কিন্তু সে কই ?
আরো একা হই,
ভাল্লাগেনা হিজিবিজি।
শুধু তার গান আসে ভেসে
বাতাসে…বাতাসে…আকাশে উড়ে পাখিটা,
পাখিটা উড়ে আকাশে।
পাখিটা উড়ে আকাশে,
আকাশে উড়ে পাখিটা।কোনও দিনও একা বা দোকা
পাখিটারে যায় না দেখা,
শুধু তার গান আসে ভেসে
বাতাসে…বাতাসে…"
 হিসেবের অভিশাপ, তাহসান,, উদ্দেশ্য নেই,, তাহসান,,,,"তুমি কোথায়? বিরহ যুদ্ধে আমি নিঃসঙ্গ অস্থির
আমার আণবিক কণাগুলো খুঁজেফেরে ইহকাল
আমার আণবিক কণাগুলো খোঁজে অনন্তকালবদলে যাবো আমি, ধুলোয় মিশে যাবে অস্থি
স্বর্গের প্রবেশদ্বার কেন উন্মুক্ত হবে না তোমার আদেশে
অনলের বিচ্ছুরণ কেন সত্তা ঘিরেআমার এ পূণ্য, আমার এ পাপ
তোমার হিসেবের অভিশাপ
দুঃসাহস এ আমার আমি করছি প্রতিবাদমনের কোঠায় জমে থাকা কথাগুলো
এতো সরল সত্য তবু কেনো..
বলতে কেন বারণ? কেনো এতো ভয়?বিনম্র শ্রদ্ধা, নিষ্কলুষ কৃতজ্ঞতা তোমার কাছে সমর্পণ
তবু বলতে দ্বিধা করবো না মনের কোঠায়
অব্যক্ত প্রতিবাদের সত্য ভাষা"
 হোক কলরব, অর্ণব,, হোক কলরব, অর্ণব, রাজীব আশরাফ,,,,"হোক কলরব ফুলগুলো সব
লাল না হয়ে নীল হলো ক্যান
অসম্ভবে কখন কবে
মেঘের সাথে মিল হলো ক্যানহোক অযথা এসব কথা
তাল না হয়ে তিল হলো ক্যান
কুয়োর তলে ভীষণ জলে
খাল না হয়ে ঝিল হলো ক্যানধুত্তরি ছাই মাছগুলো তাই
ফুল না হয়ে চিল হলো ক্যান
হোক কলরব ফুলগুলো সব
লাল না হয়ে নীল হলো ক্যান"
,,,,,,,,,"There’s no reason to hold on to
This life you’ve had comes crashing through
You want to go on for what you’ve done
In this selfish world…you’re the only oneYou hold on tight
Trying so hard, trying to be right
You don’t wanna fall, this empty hall
You keep on going, you keep up the fight and..Hold on, hold on to what you’ve got
Hold on, you know that you can’t be boughtYou weep every day, to let your feelings free..and
You breath in a way, to a place where you’d rather be
Shadows of yourself make you feel dizzy
And you search for your grace for eternityYou hold on tight
Trying so hard, trying to be right
You don’t wanna fall, this empty hall
You keep on going, you keep up the fight and..You Move through your ways
With her love and affection
Without any trace
You seek for salvation…salvation…Hold on…"
 হলুদ ল্যাম্পপোষ্ট, জুনায়েদ ইভান, অ্যাশেজ, ছারপোকা,,,,,,"ইচ্ছে করে মেঘ গুলো আকাশ ছুঁয়ে যাবে
ইচ্ছে হলে জল হয়ে ভুল তরুণী
পরিচিত রাস্তায় নখের দাগ লেগে থাকে
বনলতার ঠোঁটে বৃষ্টি বিষণ্ণ বিকেল। ইচ্ছে হলে দাও ছুঁয়ে নিবিড় কর আমায়
হারিয়ে যাওয়া মেঘ ধরে সবুজ ওড়না উড়ে
ইচ্ছে হলে দাও ছুঁয়ে আবেগ ধরো মনে
কাঁদতে দেব তোমায়। হঠাৎ করে জানালাতে রাগ ভেঙ্গে গেছে
জানালাতে কাঁদছিল চোখ ভীষণ লাজুক
হঠাৎ করে জানালাতে লাজ উঠে যায়
লাজ ভয়ে সারাটিক্ষন চুপচাপ প্রেমিক"
 হঠাৎ রাস্তায়, কবির সুমন,,, কবির সুমন , কবির সুমন,,,,"হঠাৎ রাস্তায় অফিস অঞ্চলে
হারিয়ে যাওয়া মুখ চমকে দিয়ে বলে
বন্ধু কি খবর বল
কত দিন দেখ হয়নি পুরনো দোকানে বিগত আড্ডা
বিগত ঝগড়া বিগত ঠাট্টা
বন্ধু কি খবর বল
কত দিন দেখ হয়নি দলাদলির দিন গলাগলির দিন
হঠাৎ অকারনে হেসে ওঠার দিন
বন্ধু কি খবর বল
কত দিন দেখ হয়নি হারানো লেত্তি হারানো লাট্টু
সময় চলে যায় বেয়ারা টাট্টু
বন্ধু কি খবর বল
কত দিন দেখ হয়নি সময় চলে গেছে এবং চলছে
চলতি জীবনের গল্প বলছে
পাল্টে গেলি তুই আমিও পাল্টে
গিয়েছি মাঝ পথে হাতে হাতে
বন্ধু কি খবর বল
কত দিন দেখ হয়নি"
 হয় না, তুহীন, শিরোনামহীন, জাহাজী , তুহীন, তুহীন,,,,"হয় না আর এমনতো হয় না
নদীর বুকে বৃষ্টি ঝরে, পাহাড় তারে সয়না।
সূর্য লাল বৃক্ষ সবুজ,
আমি কান্দি ঘরের কোনায়, তুমি অবুঝ।
বৃক্ষ আকাশ সূর্য মিলে
ঝরনার কথা কয় না,
নদীর বুকে বৃষ্টি ঝরে, পাহাড় তারে সয়না।মেঘ কালো আধার কালো
মৃত্যুর বুঝি মরন হলো।
উদাস আকাশ, উত্তাল বাতাস
পথের বাঁকে রয় না
নদীর বুকে বৃষ্টি ঝরে, পাহাড় তারে সয়না।মেঘের নৃত্য তারার মেলা
সোঁদা মাটি রাঙ্গা আলোয় বৃষ্টির খেলা।
তোমার অশ্রু আমার চলা
একতারেতে রয় না
সাগর জলে ঝরনার চলন মনের কথা কয় না।"
 হয়তো তোমারই জন্য, মান্না দে,,, সুধিন দাশগুপ্ত, সুধিন দাশগুপ্ত,,, তিন ভুবনের পারে,"হয়তো তোমারই জন্য,
হয়েছি প্রেমে যে বন্য
জানি তুমি অনন্য,
আশার হাত বাড়াই।যদি কখনো একান্তে
চেয়েছি তোমায় জানতে,
শুরু থেকে শেষ প্রান্তে
ছুটে ছুটে গেছি তাই।আমি যে নিজেই মত্ত
জানিনা তোমার শর্ত,
আমি যে নিজেই মত্ত
জানিনা তোমার শর্ত।
যদি বা ঘটে অনর্থ
তবুও তোমায় চাই,হয়তো তোমারই জন্য
হয়েছি প্রেমে যে বন্য
জানি তুমি অনন্য,
আশার হাত বাড়াই।আহা…আমি যে দুরন্ত
দু’চোখে অনন্ত
ঝড়ের দিগন্ত জুড়েই স্বপ্ন ছড়াই
তুমি তো বলনি মন্দ
তবু কেন প্রতিবন্ধ
রেখোনা মনের দ্বন্দ্ব
সব ছেড়ে চল যাইহয়তো তোমারই জন্য,
হয়েছি প্রেমে যে বন্য
জানি তুমি অনন্য,
আশার হাত বাড়াই।
যদি কখনো একান্তে
চেয়েছি তোমায় জানতে,
শুরু থেকে শেষ প্রান্তে
ছুটে ছুটে গেছি তাই।"
,,,,,,,,,
 হৃদয়, এলিটা/মাহাদি,, অন্তহীন,, আসিফ ইকবাল,,,,"Soul Version: কন্ঠঃ অদিত/এলিটাহৃদয়ের ঝড়ে আকাশ পাতাল কত ডাকাডাকি
সারারাত্রি তোমার স্বপ্নে নির্ঘুম জেগে থাকি
কত সাধ নিবিড় করে তোমাকে ভালবাসি
তোমার জন্য আমার এত কান্না হাসিকেন যে মনে হয় বোঝোনা আমাকে
তোমারি কারনে ফিরিয়ে দিলাম পৃথিবীকেহৃদয়ের ঝড়ে আকাশ পাতাল কত ডাকাডাকি
সারারাত্রি তোমার স্বপ্নে নির্ঘুম জেগে থাকি
কত সাধ নিবিড় করে তোমাকে ভালবাসি
তোমার জন্য আমার এত কান্না হাসিকেন যে মনে হয় বোঝোনা আমাকে
তোমারি কারনে ফিরিয়ে দিলাম পৃথিবীকেস্বপ্নের বুকে আকাশ নদীর কত মাখামাখি
ঘুম হারা দুচোখে তুমিও দেখ নাকি?
মন চায় তোমায় নিয়ে অনুভবে ভাসি
তোমার জন্য আমার এত কান্না হাসিকেন যে মনে হয় বোঝোনা আমাকে
তোমারি কারনে ফিরিয়ে দিলাম পৃথিবীকে"
 হৃদয়ে আমার বাংলাদেশ, হাবিব ওয়াহিদ/ আরফিন রুমি/ প্রদীপ কুমার,,,, সোহেল আরমান,,, এইতো প্রেম,"হৃদয়ে আমার বাংলাদেশ
স্বপ্ন আমার বাংলাদেশ
শান্তি আমার বাংলাদেশ
ও মা তুই
আমার বাংলাদেশ স্বাধীনতার যুদ্ধে আছি
দোয়া করিস মা গো
তোর মুখে হাসি ফোটাবো
জাগো বাঙ্গালি জাগোমা তোর খোকন
যেন ভয় না পায়
মরণের আগেমা তোর খোকন
যেন ভয় না পায়
মরণের আগে
স্বাধীন করবো এ দেশ
বুকের যত রক্ত লাগেস্বাধীনতার যুদ্ধে আছি
দোয়া করিস মা গো
তোর জন্য শহীদ হবো
জাগো বাঙ্গালি জাগো
জাগো বাঙ্গালি জাগো
জাগো বাঙ্গালি জাগোমা তোর খোকন
যদি বাড়ি না ফেরে
স্বাধীনতার পরে মা তোর খোকন
যদি বাড়ি না ফেরে
স্বাধীনতার পরে
সবুজ লালের পতাকা
রাখিস বড় যত্ন করেস্বাধীনতার যুদ্ধে আছি
দোয়া করিস মা গো
মায়ের দেশ মাকে দেব
জাগো বাঙ্গালি জাগো
জাগো বাঙ্গালি জাগো"
 হৃদয়ের দাবী, সঞ্জীব চৌধুরী, দলছুট, আকাশচুরি,, কামরুজ্জামান কামু,,,,"আগুনের কথা বন্ধুকে বলি
দুহাতে আগুন তারও,
কার মালা হতে খসে পড়া ফুল
রক্তের চেয়ে গাঢ় (২)
যার হাতখানি পুড়ে গেলো বধু
আঁচলে তাহারে ঢাকো,
আজও ডানা ভাঙা একটি শালিক
হৃদয়ের দাবী রাখো
আজও ডানা ভাঙা একটি শালিক
হৃদয়ের দাবী রাখোএকজন ডাকে দূরবর্তীকে
মাস্তুলখানি দোলে
মুক্তার লোভে কে হায় ডুবুরি
ঝিনুকের মালা খোলে (২)
কে হায় বসিয়া অঙ্গ ভরিয়া
গোধূলির মায়া মাখো,
আজও ডানা ভাঙা একটি শালিক
হৃদয়ের দাবী রাখো
আজও ডানা ভাঙা একটি শালিক
হৃদয়ের দাবী রাখোপাতালের মেয়ে সূর্য চেনে না
আঁধার তাহার ভাই,
প্রজাপতি বলে বুকে নাও তারে
আলোয় তারে সাজাই
কে তবে জ্বালায় ছায়ার শিখাটি
কার মুখ চেয়ে থাকো,
আজও ডানা ভাঙা একটি শালিক
হৃদয়ের দাবী রাখোজলের ঝিয়ারি তিন ভাগ জলে
মিশিয়ে দিয়েছি বালি,
বালিয়াড়ি ডাকে কাছে আয় তবে
পাতালে আগুন জ্বালি
পথ ছুটে যায় যার আঙিনায়
সেই পথ মেলে নাকো,
আজও ডানা ভাঙা একটি শালিক
হৃদয়ের দাবী রাখোএকজন ডাকে দূরবর্তীকে
মাস্তুলখানি দোলে,
মুক্তার লোভে কে হায় ডুবুরি
ঝিনুকের মালা খোলে।একজন ডাকে দূরবর্তীকে
মাস্তুলখানি দোলে
মুক্তার লোভে কে হায় ডুবুরি
ঝিনুকের মালা খোলে (২)
কে হায় বসিয়া অঙ্গ ভরিয়া
গোধূলির মায়া মাখো,
আজও ডানা ভাঙা একটি শালিক
হৃদয়ের দাবী রাখো
রাখো
আজও ডানা ভাঙা একটি শালিক
হৃদয়ের দাবী রাখো
আজও ডানা ভাঙা একটি শালিক
হৃদয়ের দাবী রাখো
আজও ডানা ভাঙা একটি শালিক
হৃদয়ের দাবী রাখো"
 হৃদয়ের রং, লগ্নজিতা চক্রবর্তী,,, অনুপম রয়, অনুপম রয়,,, ঘরে এন্ড বাইরে,"ওরা মনের গোপন চেনেনা
ওরা হৃদয়ের রং জানেনা
প্রজাপতি ডানা ছুঁলো, বিবাহ  বাসরে
কেন সারারাত জেগে বাড়ি ফিরি ভোরেতুমি চিরদিন ভীষণ কঠিন
তোমার ঘর ভেসে যায়
ওরা মুখ দেখে বুঝতে পারেনাওরা এ মন কেমন বোঝেনা
ওরা আসল কারন খোঁজেনাতুমি চিরকাল স্বপ্নে মাতাল
হেঁটে সারাজীবন ধরে
ঝড় বৃষ্টি মাথায় করেওরা মনের গোপন চেনেনা
ওরা হৃদয়ের রং জানেনা
প্রজাপতি ডানা ছুঁলো, বিবাহ  বাসরে
কেন সারারাত জেগে বাড়ি ফিরি ভোরে"
 ইচ্ছে ঘুড়ি, তুহীন, শিরোনামহীন, ইচ্ছে ঘুড়ি, জিয়া, জিয়া,,,,"এই হাওয়ায় ওড়াও তুমি, তোমার যত ইচ্ছে ঘুড়ি
চুপি চুপি মেঘের মেলা, তোমার আকাশ করছে চুরি
সূর্য বসাও আকাশের নীল, ইচ্ছের রঙ গোলাপী হলে
দিগন্ত রেখায় সূর্য নামে, ব্যস্ত সময় যাচ্ছে চলে।
হঠাৎ খেয়ালী এ ঝড়ো হাওয়ায়,
উড়ছে তোমার ইচ্ছে ঘুড়ি
ওড়াও ওড়াও সুতোর টানে,
আকাশের নীল যাচ্ছে চুরি।
শুভ্র সেই মেঘের ভীড়ে, তোমার সব ইচ্ছে ওড়ে।
আকাশ খেয়ালী মনে, হারায় কিছুই না জেনে।
তোমার সুতোয় বাঁধা আকাশ,
ঝড়ো হাওয়ায় রঙ হারালে
নির্বাক। ইচ্ছে। আচমকা। দিশেহারা……
এই আলোয় হাঁটছো একা, সঙ্গী কর আমায় তুমি।
বেয়াড়া যত মেঘের ছায়া, করছে চুরি স্বপ্নভূমি
নীলের আকাশ গোলাপী হলে, ইচ্ছে ঘুড়ি যাচ্ছে চলে
সূতোর বাঁধা ছাড়িয়ে আকাশ, অন্য ভূবন দেখবে বলে।
হঠাৎ খেয়ালী এ ঝড়ো হাওয়ায়,
ভাঙছে তোমার মেঘলা রেখা
ওড়াও ওড়াও সুতোর টানে,
আকাশ আবার হবে যে দেখা ।"
 ইনিয়ে বিনিয়ে," অর্ণব, জোহাদ",, রোদ বলেছে হবে, অর্ণব, অর্ণব,,,,"ইনিয়ে বিনিয়ে
দিন কাটে না, না কাটে মোর স্বপ্ন রোগ
মন কাটা ঘা,
কোন কাঁটাটা, কষ্ট বাড়ায় দিচ্ছে যোগ
যোগ আসনে
বসছেনা মন, ভাবনা চলার কারখানা
কারখানাতে
কাজের মানা, কল্পনাদের কাট ডানাকল্পনাতে আলপনা তাই
অলঙ্করণ রঙ্গীন সাজ
ইনিয়ে বিনিয়ে
দিন কাটে না, তোর কাছে তাই
যাচ্ছি আজ"
 ঈর্ষা, তাহসান,, কথোপকথন, তাহসান, তাহসান,,,,"দূরে তুমি দাঁড়িয়ে
সাগরের জলে পা ভিজিয়ে
কাছে যেতে পারি না
বলতে আজ পারিনা
তুমি আমার এখনোসামনে তুমি দাঁড়িয়ে
কারো হাত জড়িয়ে
হাতটা ধরতে পারি না
কাছে টানতে পারি না
তোমার হাতে আজ অন্য কেউসাগরের পাড়ে হাত ধরে দেখছো
সূর্যডোবা আমি নেই
এখনো বৃষ্টি পড়ে তোমার মাঝে
সে বৃষ্টির ফোঁটা আমি নই
জানালার পাশে দাঁড়িয়ে তাকিয়ে আকাশে
সেখানে চাঁদটা নেই
এখনো বৃষ্টি পড়ে বৃষ্টিতে ভেজা
আমার পাশে তুমি নেইসেই তুমি আজ আমার কাছে
আমার স্মৃতি ফিরিয়ে দিতে
আমি আজ কাঁদব না
হয়তো দু‘এক ফোটা
তবু বলবোনা ভালোবাসিকোন এক ছোট্ট মিথ্যা
মুছে দিয়েছে সব আমার
আমার দেওয়া ঘড়ির
সময় গুলো মোছেনি
তুমি রক্তাক্ত আমি অপরাধীআমার চোখের দিকে তাকিয়ে দেখো কাঁদছি আমি অসহায়
তোমায় হারিয়ে জীবনটা আমার কষ্টের গানে ডুবে হায়
জানি ফিরিয়ে নেবার কোন কারণ নেই তোমার এই জীবনে
তবুও এখনো তুমি সত্য এখনো এখনো আমার জীবনে"
 ইতিহাস (সময়+অদৃষ্ট), লিংকন,,,, রুম্মান(সময়) / সেজান (অদৃষ্ট),,,,"(সময়)
আজ আমি আলোছায়া
আজ আমি অন্ধকার
সময়ের হারানো পথে
আজ ভেঙেছে ঘুম চেতনার
পৃথিবীর কোলাহল নির্জনে
আপোষের এ বেঁচে থাকা
পেছনে ফেলে ইতিহাস
যাবে না ভাঙা চার দেয়াল
কুয়াশা ঢাকা স্বপ্ন আমার
খুঁজে ফিরি ধুসর সীমানায়
বদ্ধ ঘরে আলোছায়ায়
থমকে থাকি নির্জনতায়
হয়নি পাওয়া কিছু আর
শুধুই অন্ধকার
আজ আমিই এক শূন্যতা
তবু চেয়ে রই মুক্তির আশায়
শান্তির আশায়(অদৃষ্ট)
বিধাতারই একটু ইশারায়
ভেঙে গেছে স্বপ্ন অসহায়
পথিকেরই মত খুঁজে ফিরি
পথে পথে করুণা
সত্য যা দেখ সবই
মিথ্যের মায়াজালে ঘেরা
আমাদের সাথে ছলনা
অদৃষ্টের করা।"
